w,age,annuity,age_bin,db_pension,stock_owner
2729.912343893044,67,0,65–74,1,1
2271.241538041686,67,0,65–74,1,1
2266.0578023828275,67,0,65–74,1,1
55446.298394399426,70,0,65–74,0,0
52868.48594026956,70,0,65–74,0,0
53719.20416933787,70,0,65–74,0,0
53162.10935863961,70,0,65–74,0,0
52632.93519275836,70,0,65–74,0,0
9975.478270002948,39,0,18–39,0,1
10588.830688737216,39,0,18–39,0,1
9602.080038642902,39,0,18–39,0,1
9925.376330740564,39,0,18–39,0,1
9813.31346103434,39,0,18–39,0,1
94917.67752472016,80,0,75+,0,1
91032.00190520484,80,0,75+,0,1
89897.81866302271,80,0,75+,0,1
93169.77884213804,80,0,75+,0,1
89331.959359717,80,0,75+,0,1
200.7478740999787,79,0,75+,1,1
207.25942639330188,79,0,75+,1,1
215.040931021843,79,0,75+,1,1
207.42317490513463,79,0,75+,1,1
204.88674505089105,79,0,75+,1,1
87167.4878320559,60,0,55–64,0,0
81408.5386617754,60,0,55–64,0,0
84646.85966320183,60,0,55–64,0,0
84663.9908997822,60,0,55–64,0,0
80261.57623047174,60,0,55–64,0,0
220.9930217683196,87,0,75+,0,0
223.39660436504977,87,0,75+,0,0
225.67045848289163,87,0,75+,0,0
230.363158011381,87,0,75+,0,0
222.36791732700692,87,0,75+,0,0
32125.596254220396,53,0,40–54,0,0
32710.569810972633,53,0,40–54,0,0
32701.595808460654,53,0,40–54,0,0
33199.200031790606,53,0,40–54,0,0
32822.23739805147,53,0,40–54,0,0
10478.338382521712,27,0,18–39,0,0
10313.452420144962,27,0,18–39,0,0
10446.810984082535,27,0,18–39,0,0
10514.325597065941,27,0,18–39,0,0
10448.3229500399,27,0,18–39,0,0
59133.1574126726,79,0,75+,0,0
69607.81278708838,79,0,75+,0,0
49871.99813539408,79,0,75+,0,0
59749.51334333253,79,0,75+,0,0
53793.68126869666,79,0,75+,0,0
9797.648329567854,65,0,55–64,0,1
10400.06669369972,65,0,55–64,0,1
9430.906559526653,65,0,55–64,0,1
9748.439542957758,65,0,55–64,0,1
9638.374385331645,65,0,55–64,0,1
79398.07927014957,79,0,75+,0,1
76978.19163685398,79,0,75+,0,1
76739.96609532382,79,0,75+,0,1
78560.30499139555,79,0,75+,0,1
75677.07402905694,79,0,75+,0,1
12395.13816749972,38,0,18–39,0,0
12712.265799792443,38,0,18–39,0,0
12517.24618362642,38,0,18–39,0,0
12756.516373363995,38,0,18–39,0,0
12579.285029915725,38,0,18–39,0,0
25309.5642165595,52,0,40–54,0,1
25229.614338021176,52,0,40–54,0,1
27702.214454245826,52,0,40–54,0,1
25874.93075167969,52,0,40–54,0,1
28044.280238572628,52,0,40–54,0,1
251.14655361991595,57,0,55–64,0,1
245.7740966674332,57,0,55–64,0,1
252.72213486155022,57,0,55–64,0,1
250.0231429467018,57,0,55–64,0,1
250.509502542454,57,0,55–64,0,1
22153.540868498112,52,0,40–54,0,0
20320.485964019583,52,0,40–54,0,0
20759.6034655658,52,0,40–54,0,0
21091.373436474343,52,0,40–54,0,0
20152.026673706918,52,0,40–54,0,0
97320.84826616709,44,0,40–54,0,0
92412.87969013113,44,0,40–54,0,0
91164.45479867623,44,0,40–54,0,0
93369.99999879685,44,0,40–54,0,0
90429.38090098009,44,0,40–54,0,0
4043.9122709467624,49,0,40–54,0,1
4139.9144606461705,49,0,40–54,0,1
4298.374090523714,49,0,40–54,0,1
4142.216114853523,49,0,40–54,0,1
4114.598752170626,49,0,40–54,0,1
36717.72231001837,65,0,55–64,0,1
36078.25560272153,65,0,55–64,0,1
35761.38675352869,65,0,55–64,0,1
36989.07958207625,65,0,55–64,0,1
36121.63135793464,65,0,55–64,0,1
72703.7859538861,69,0,65–74,1,1
65340.86099563829,69,0,65–74,1,1
66784.9564527477,69,0,65–74,1,1
69121.26599664026,69,0,65–74,1,1
66082.60487814136,69,0,65–74,1,1
17953.939618930795,27,0,18–39,0,0
17592.735952172065,27,0,18–39,0,0
17853.87976586296,27,0,18–39,0,0
18015.198271091365,27,0,18–39,0,0
17694.525323625177,27,0,18–39,0,0
100025.552869621,48,0,40–54,0,0
92563.221616807,48,0,40–54,0,0
94566.07427458618,48,0,40–54,0,0
95940.2615828468,48,0,40–54,0,0
92155.0559580571,48,0,40–54,0,0
274.74018838902674,63,0,55–64,0,1
275.7930116403525,63,0,55–64,0,1
277.3230488393659,63,0,55–64,0,1
283.3553393817777,63,0,55–64,0,1
277.1460603843825,63,0,55–64,0,1
21122.351666899158,36,0,18–39,0,1
21107.90251263122,36,0,18–39,0,1
22884.20949429277,36,0,18–39,0,1
21580.100219134434,36,0,18–39,0,1
23180.63392171644,36,0,18–39,0,1
2252.255275551858,74,0,65–74,0,1
2275.756414720785,74,0,65–74,0,1
2425.726427574141,74,0,65–74,0,1
2284.518894490592,74,0,65–74,0,1
2252.125227564365,74,0,65–74,0,1
23330.70478091492,39,0,18–39,0,1
22642.846408687048,39,0,18–39,0,1
22344.114667053836,39,0,18–39,0,1
22626.060531434567,39,0,18–39,0,1
22127.87196439539,39,0,18–39,0,1
38052.500410242115,42,0,40–54,0,0
37945.91075871323,42,0,40–54,0,0
40920.46695681837,42,0,40–54,0,0
38639.275935372105,42,0,40–54,0,0
41443.033787567176,42,0,40–54,0,0
68442.75181717775,73,0,65–74,0,0
62753.239564640986,73,0,65–74,0,0
65055.01085113323,73,0,65–74,0,0
32366.068679451888,73,0,65–74,0,0
62846.20191484449,73,0,65–74,0,0
19358.078954396602,24,0,18–39,0,1
19900.88959381484,24,0,18–39,0,1
19631.765447709407,24,0,18–39,0,1
19842.978734399156,24,0,18–39,0,1
19729.33791180886,24,0,18–39,0,1
69127.75842463605,79,0,75+,0,1
66297.8530524529,79,0,75+,0,1
65471.836790577814,79,0,75+,0,1
67854.77829036332,79,0,75+,0,1
65059.726146477136,79,0,75+,0,1
32875.26318202352,46,0,40–54,1,1
32982.91683056688,46,0,40–54,1,1
35538.291022402635,46,0,40–54,1,1
33881.748509203164,46,0,40–54,1,1
36081.354203341034,46,0,40–54,1,1
52335.31350380628,71,0,65–74,0,0
52462.078166488565,71,0,65–74,0,0
52743.035299640156,71,0,65–74,0,0
51859.53823477773,71,0,65–74,0,0
52012.520489690876,71,0,65–74,0,0
551.4256242414536,63,0,55–64,0,1
565.4414111218856,63,0,55–64,0,1
1496.219526260569,63,0,55–64,0,1
1492.0168946015997,63,0,55–64,0,1
582.9216016521567,63,0,55–64,0,1
10224.651454847773,64,0,55–64,1,1
10256.457221567818,64,0,55–64,1,1
11027.099035542007,64,0,55–64,1,1
10524.832632826437,64,0,55–64,1,1
11190.652712293904,64,0,55–64,1,1
14196.50216743229,49,0,40–54,0,0
13675.68151999185,49,0,40–54,0,0
14003.485952051431,49,0,40–54,0,0
13956.589848645172,49,0,40–54,0,0
13777.837931052307,49,0,40–54,0,0
13770.006417391583,65,0,55–64,0,0
13209.437238015715,65,0,55–64,0,0
13266.61568956706,65,0,55–64,0,0
13870.381150024823,65,0,55–64,0,0
13389.606399672703,65,0,55–64,0,0
10850.152734981471,46,0,40–54,0,1
10435.596092033311,46,0,40–54,0,1
10437.18160852995,46,0,40–54,0,1
10657.775072857596,46,0,40–54,0,1
10309.528196263293,46,0,40–54,0,1
71106.41812800999,75,0,65–74,1,1
68195.51172452036,75,0,65–74,1,1
67345.85220950136,75,0,65–74,1,1
69797.00119103622,75,0,65–74,1,1
66921.9456278006,75,0,65–74,1,1
14683.799166889463,68,0,65–74,0,1
15289.148307108044,68,0,65–74,0,1
15763.381543704148,68,0,65–74,0,1
15157.68234898356,68,0,65–74,0,1
14796.868294996015,68,0,65–74,0,1
14295.344526694857,67,0,65–74,0,0
14242.405307025067,67,0,65–74,0,0
14317.167557634386,67,0,65–74,0,0
14189.058592029472,67,0,65–74,0,0
14294.590919072989,67,0,65–74,0,0
32832.76850745356,52,0,40–54,0,1
38674.653464950905,52,0,40–54,0,1
27702.52656614486,52,0,40–54,0,1
33223.37252283152,52,0,40–54,0,1
29882.049224300008,52,0,40–54,0,1
19051.654596422708,81,0,75+,0,1
20863.871176153178,81,0,75+,0,1
22648.1563422026,81,0,75+,0,1
20259.87264689316,81,0,75+,0,1
19621.902411433253,81,0,75+,0,1
4395.187307475554,56,0,55–64,0,0
4645.600170333889,56,0,55–64,0,0
4833.346194999802,56,0,55–64,0,0
4662.779631939707,56,0,55–64,0,0
4503.644885963024,56,0,55–64,0,0
14230.484557620273,58,0,55–64,0,0
13659.121767947428,58,0,55–64,0,0
13830.157132845725,58,0,55–64,0,0
13774.030981520145,58,0,55–64,0,0
13686.036187262443,58,0,55–64,0,0
21211.30208495197,40,0,18–39,0,0
21123.09860678054,40,0,18–39,0,0
20819.125963262,40,0,18–39,0,0
21427.411631140647,40,0,18–39,0,0
20861.57193097767,40,0,18–39,0,0
4395.187307475554,69,0,65–74,0,1
4645.600170333889,69,0,65–74,0,1
4833.346194999802,69,0,65–74,0,1
4662.779631939707,69,0,65–74,0,1
4503.644885963024,69,0,65–74,0,1
2919.9230749136286,73,0,65–74,1,1
3121.690940039157,73,0,65–74,1,1
2853.5996629046667,73,0,65–74,1,1
5985.9160707685305,73,0,65–74,1,1
5654.582530259926,73,0,65–74,1,1
65129.10476100532,42,0,40–54,0,0
61976.775318650514,42,0,40–54,0,0
62003.5955085424,42,0,40–54,0,0
63784.99898164395,42,0,40–54,0,0
61408.676291268835,42,0,40–54,0,0
10270.810204342446,58,0,55–64,0,0
10238.071947364286,58,0,55–64,0,0
10286.922067197604,58,0,55–64,0,0
10203.537615553287,58,0,55–64,0,0
10270.250577624602,58,0,55–64,0,0
77000.82671814531,41,0,40–54,0,1
73573.38422907592,41,0,40–54,0,1
74070.62412012316,41,0,40–54,0,1
76806.14331480667,41,0,40–54,0,1
70726.83631398165,41,0,40–54,0,1
122528.08709745115,28,0,18–39,0,1
120562.59554059012,28,0,18–39,0,1
119372.99025847099,28,0,18–39,0,1
121604.79726776927,28,0,18–39,0,1
117833.07354652352,28,0,18–39,0,1
629.985076585932,59,0,55–64,0,1
661.1132039796701,59,0,55–64,0,1
692.822500337563,59,0,55–64,0,1
662.066447930596,59,0,55–64,0,1
641.3707952485317,59,0,55–64,0,1
37528.586631300925,53,0,40–54,0,1
44196.47650961405,53,0,40–54,0,1
31653.79766363878,53,0,40–54,0,1
37947.86471191732,53,0,40–54,0,1
34146.504899980035,53,0,40–54,0,1
23138.353473185933,59,0,55–64,1,1
27054.829893319187,59,0,55–64,1,1
19758.03880673842,59,0,55–64,1,1
23178.485332082233,59,0,55–64,1,1
21240.94376470259,59,0,55–64,1,1
8262.412615953976,29,0,18–39,0,0
8284.007875994139,29,0,18–39,0,0
8163.652624703766,29,0,18–39,0,0
8254.257077401235,29,0,18–39,0,0
8208.059090753777,29,0,18–39,0,0
9389.162763171995,68,0,65–74,0,0
9386.373043867385,68,0,65–74,0,0
9560.902821066162,68,0,65–74,0,0
9382.54263256262,68,0,65–74,0,0
9536.492162194607,68,0,65–74,0,0
80621.82123269989,23,0,18–39,0,0
81547.48317080474,23,0,18–39,0,0
81047.20852246434,23,0,18–39,0,0
80748.11483781935,23,0,18–39,0,0
81370.98989129359,23,0,18–39,0,0
231.9679936172482,64,0,55–64,0,1
193.1505344979966,64,0,55–64,0,1
235.87840414981932,64,0,55–64,0,1
196.0215828275017,64,0,55–64,0,1
233.2759258391033,64,0,55–64,0,1
42180.75214448393,83,0,75+,1,0
42315.26986140634,83,0,75+,1,0
45568.624202585794,83,0,75+,1,0
43435.75637988007,83,0,75+,1,0
46279.17632704802,83,0,75+,1,0
10304.999470094266,64,0,55–64,0,1
9891.247343736954,64,0,55–64,0,1
10015.102532048193,64,0,55–64,0,1
9974.458802923824,64,0,55–64,0,1
9910.737409282938,64,0,55–64,0,1
11796.78322728284,69,0,65–74,0,1
12926.584761720776,69,0,65–74,0,1
14021.609208663727,69,0,65–74,0,1
12551.098055625245,69,0,65–74,0,1
12150.873413728674,69,0,65–74,0,1
106467.63953812228,34,0,18–39,0,1
103103.57879639129,34,0,18–39,0,1
101624.6120561971,34,0,18–39,0,1
104821.60281795346,34,0,18–39,0,1
101436.94715793649,34,0,18–39,0,1
13951.154251853102,38,0,18–39,0,0
14115.901416118604,38,0,18–39,0,0
13971.309020862911,38,0,18–39,0,0
14115.69531912851,38,0,18–39,0,0
14050.508804987554,38,0,18–39,0,0
19253.066997873982,45,0,40–54,0,1
19394.51208839936,45,0,40–54,0,1
19487.00224679313,45,0,40–54,0,1
19408.440202019916,45,0,40–54,0,1
19476.746709858933,45,0,40–54,0,1
85958.01812715922,43,0,40–54,0,1
83865.70133126997,43,0,40–54,0,1
84677.38894900343,43,0,40–54,0,1
84167.1140529089,43,0,40–54,0,1
83552.03458217558,43,0,40–54,0,1
24667.362638275717,65,0,55–64,0,0
22545.3246310551,65,0,55–64,0,0
22702.260322000395,65,0,55–64,0,0
23463.863891301993,65,0,55–64,0,0
22710.725140405335,65,0,55–64,0,0
45666.997760090744,86,0,75+,0,0
45635.879787377,86,0,75+,0,0
49455.40819284484,86,0,75+,0,0
46718.75506572959,86,0,75+,0,0
50139.7523694063,86,0,75+,0,0
11572.772982621927,43,0,40–54,0,1
11612.173041150741,43,0,40–54,0,1
12484.354311404113,43,0,40–54,0,1
11919.44596530242,43,0,40–54,0,1
12669.503651812453,43,0,40–54,0,1
10505.02293185475,52,0,40–54,0,1
10304.853325491924,52,0,40–54,0,1
10647.02474810916,52,0,40–54,0,1
9379.675353665742,52,0,40–54,0,1
10355.548262018252,52,0,40–54,0,1
67863.76597655617,39,0,18–39,0,1
65862.94088206209,39,0,18–39,0,1
64993.997522042024,39,0,18–39,0,1
65814.11454542671,39,0,18–39,0,1
64364.99619931489,39,0,18–39,0,1
31723.794518300354,42,0,40–54,0,0
32098.416222876316,42,0,40–54,0,0
31769.624830193447,42,0,40–54,0,0
32097.94757501774,42,0,40–54,0,0
31949.718722935708,42,0,40–54,0,0
8661.120757703813,73,0,65–74,0,0
8699.665846288612,73,0,65–74,0,0
8576.101263665492,73,0,65–74,0,0
8706.665519693755,73,0,65–74,0,0
8592.773472828456,73,0,65–74,0,0
23050.771266331132,64,0,55–64,0,1
22125.26848942189,64,0,55–64,0,1
22402.314366444607,64,0,55–64,0,1
22311.400310002842,64,0,55–64,0,1
22168.864905333423,64,0,55–64,0,1
10575.700532387082,39,0,18–39,0,0
10816.785720147791,39,0,18–39,0,0
10497.79530874251,39,0,18–39,0,0
10750.565420129999,39,0,18–39,0,0
10545.262259954792,39,0,18–39,0,0
14751.208809922426,23,0,18–39,0,0
14910.864906658762,23,0,18–39,0,0
14752.500469214245,23,0,18–39,0,0
14611.84697662216,23,0,18–39,0,0
15299.624983046864,23,0,18–39,0,0
49395.965492009585,30,0,18–39,0,1
49578.481839178676,30,0,18–39,0,1
53424.11267212409,30,0,18–39,0,1
50948.86224174318,30,0,18–39,0,1
54233.824384357875,30,0,18–39,0,1
12455.343429863991,62,0,55–64,0,1
12610.317403336032,62,0,55–64,0,1
12619.388823943915,62,0,55–64,0,1
12550.923620428715,62,0,55–64,0,1
12597.693877867885,62,0,55–64,0,1
14899.021764486377,57,0,55–64,0,0
14686.871029258098,57,0,55–64,0,0
14926.107926381941,57,0,55–64,0,0
14919.626678651088,57,0,55–64,0,0
14863.618800935677,57,0,55–64,0,0
572.1314976975294,49,0,40–54,0,1
574.8291264535667,49,0,40–54,0,1
579.2213000298767,49,0,40–54,0,1
593.1315162601433,49,0,40–54,0,1
579.6599553550096,49,0,40–54,0,1
42685.67149246589,40,0,18–39,0,1
42866.042378652586,40,0,18–39,0,1
46146.60591500187,40,0,18–39,0,1
44046.36101960939,40,0,18–39,0,1
46855.63566320649,40,0,18–39,0,1
276.8765044865268,72,0,65–74,0,1
273.07427898820066,72,0,65–74,0,1
274.5812511716311,72,0,65–74,0,1
280.57122444880525,72,0,65–74,0,1
279.37676017786765,72,0,65–74,0,1
13944.78705111919,59,0,55–64,0,1
14778.25368669288,59,0,55–64,0,1
15237.08311046291,59,0,55–64,0,1
14650.702079690203,59,0,55–64,0,1
14048.35920995571,59,0,55–64,0,1
8175.24244219273,35,0,18–39,0,0
8361.606442679466,35,0,18–39,0,0
8261.62019982455,35,0,18–39,0,0
8310.416736089122,35,0,18–39,0,0
8151.713007344087,35,0,18–39,0,0
14137.340865695422,82,0,75+,1,1
14982.31625930274,82,0,75+,1,1
15447.481337784657,82,0,75+,1,1
14853.003381339538,82,0,75+,1,1
14242.343180058502,82,0,75+,1,1
88516.74973284637,50,0,40–54,0,0
85269.3758120404,50,0,40–54,0,0
87313.27243754166,50,0,40–54,0,0
87020.87008379986,50,0,40–54,0,0
85906.3322513659,50,0,40–54,0,0
9199.813776166839,73,0,65–74,0,1
9506.167628391588,73,0,65–74,0,1
10167.594104410186,73,0,65–74,0,1
9547.991881183818,73,0,65–74,0,1
9101.283090885374,73,0,65–74,0,1
16297.494570782996,42,0,40–54,0,1
15944.026005215504,42,0,40–54,0,1
16061.388562342101,42,0,40–54,0,1
16056.582931608213,42,0,40–54,0,1
15874.573505269173,42,0,40–54,0,1
6505.322438520897,47,0,40–54,0,0
6345.316587097097,47,0,40–54,0,0
6467.457200581685,47,0,40–54,0,0
6516.073549634912,47,0,40–54,0,0
6437.740468501408,47,0,40–54,0,0
32181.309067417067,43,0,40–54,0,1
31397.979077469507,43,0,40–54,0,1
31701.86195729387,43,0,40–54,0,1
31510.823186294405,43,0,40–54,0,1
31280.547256486312,43,0,40–54,0,1
7495.642899902761,36,0,18–39,0,0
7217.55307057965,36,0,18–39,0,0
7420.219679052792,36,0,18–39,0,0
7584.695235548626,36,0,18–39,0,0
7075.660433537075,36,0,18–39,0,0
31467.796818235533,53,0,40–54,0,1
31570.841564078248,53,0,40–54,0,1
34016.81425235836,53,0,40–54,0,1
32431.192171175022,53,0,40–54,0,1
34536.62763735291,53,0,40–54,0,1
18871.326213116372,72,0,65–74,1,1
20669.593625821264,72,0,65–74,1,1
22437.546476865093,72,0,65–74,1,1
20069.78883041419,72,0,65–74,1,1
19432.28860114056,72,0,65–74,1,1
30549.46180344428,20,0,18–39,0,1
30199.38994832918,20,0,18–39,0,1
30394.635686300604,20,0,18–39,0,1
30542.825288059277,20,0,18–39,0,1
30117.599901941452,20,0,18–39,0,1
13162.972031336896,37,0,18–39,0,1
12774.907141377113,37,0,18–39,0,1
9460.553223872537,37,0,18–39,0,1
12860.141082137965,37,0,18–39,0,1
12701.727165965835,37,0,18–39,0,1
53241.57095879666,64,0,55–64,0,1
50447.837150946834,64,0,55–64,0,1
51405.37792136657,64,0,55–64,0,1
50722.64003681404,64,0,55–64,0,1
50936.008370410214,64,0,55–64,0,1
2501.96255809561,54,0,40–54,0,1
2685.002192432631,54,0,40–54,0,1
2823.498005536638,54,0,40–54,0,1
2690.3450684439936,54,0,40–54,0,1
2520.0455398941012,54,0,40–54,0,1
66352.96702274012,83,0,75+,1,0
69582.65257645222,83,0,75+,1,0
75438.3315848046,83,0,75+,1,0
68655.40049431662,83,0,75+,1,0
76617.55328941182,83,0,75+,1,0
23571.14943507098,87,0,75+,1,0
23428.521934279368,87,0,75+,1,0
23851.223214279926,87,0,75+,1,0
23380.20436147832,87,0,75+,1,0
23786.974525732323,87,0,75+,1,0
52442.44354212513,59,0,55–64,0,1
50367.19045885008,59,0,55–64,0,1
51058.85575303627,59,0,55–64,0,1
50818.575977523185,59,0,55–64,0,1
50556.8073865768,59,0,55–64,0,1
30432.965562467398,22,0,18–39,0,0
31029.708598396595,22,0,18–39,0,0
30243.62898316944,22,0,18–39,0,0
30863.929300448614,22,0,18–39,0,0
30479.329944600402,22,0,18–39,0,0
16915.762769698304,71,0,65–74,0,0
16728.967187890084,71,0,65–74,0,0
16905.63201765487,71,0,65–74,0,0
16479.226303424613,71,0,65–74,0,0
16683.30083076775,71,0,65–74,0,0
31580.170301450657,47,0,40–54,0,1
31891.61677198905,47,0,40–54,0,1
31920.11538205923,47,0,40–54,0,1
32431.039361261348,47,0,40–54,0,1
31932.84043986056,47,0,40–54,0,1
17438.39637605307,50,0,40–54,0,1
17495.228917193195,50,0,40–54,0,1
18813.23953337395,50,0,40–54,0,1
17962.811683014865,50,0,40–54,0,1
19095.97317122861,50,0,40–54,0,1
33381.50113740624,72,0,65–74,1,1
33239.27250342403,72,0,65–74,1,1
35885.54216503476,72,0,65–74,1,1
33808.33353863464,72,0,65–74,1,1
36326.07872684329,72,0,65–74,1,1
4521.405607740334,30,0,18–39,0,1
4438.190701096483,30,0,18–39,0,1
4505.921349198383,30,0,18–39,0,1
4509.062258531163,30,0,18–39,0,1
4499.010972145369,30,0,18–39,0,1
23.99745825212269,79,0,75+,0,1
24.051329733237544,79,0,75+,0,1
24.277134952260404,79,0,75+,0,1
24.708692603690064,79,0,75+,0,1
24.116961777181675,79,0,75+,0,1
10358.707061610117,49,0,40–54,0,1
12114.978736993431,49,0,40–54,0,1
8694.885680676025,49,0,40–54,0,1
10310.335026579573,49,0,40–54,0,1
9353.574724374228,49,0,40–54,0,1
36522.59960719669,48,0,40–54,0,1
36642.196858182426,48,0,40–54,0,1
39481.07628975497,48,0,40–54,0,1
37640.74915360703,48,0,40–54,0,1
40084.389455919045,48,0,40–54,0,1
16394.347163350572,75,0,65–74,1,1
17966.043944784913,75,0,65–74,1,1
19493.944714009973,75,0,65–74,1,1
17449.85275983733,75,0,65–74,1,1
16891.270653181855,75,0,65–74,1,1
10456.980450480254,39,0,18–39,0,1
10441.889770999924,39,0,18–39,0,1
10441.66908780829,39,0,18–39,0,1
10694.666263872903,39,0,18–39,0,1
10467.484868271273,39,0,18–39,0,1
55556.309422193575,80,0,75+,1,0
54539.09644082129,80,0,75+,1,0
54119.64305968953,80,0,75+,1,0
56007.442287753714,80,0,75+,1,0
53994.8876896085,80,0,75+,1,0
